wind;pvo;pva;wave
0.99496269;0.039001554;0.05036021;1.0000001
0.98244429;0;0;1.0000001
0.96848392;0;0;1.0000001
0.94989979;0;0;0.99999774
0.92077631;0;0;0.99964643
0.87667382;0;0;0.99926353
0.80864638;0;0;0.99852824
0.74493915;0;0;0.99709976
0.68464828;0;0;0.99595523
0.60439056;0;0;0.99228114
0.52483022;0;0.001738755;0.98509401
0.48689088;0.028403077;0.10198105;0.98556083
0.46419829;0.12858552;0.1621713;0.98623401
0.34268636;0.10552969;0.12702084;0.98663986
0.19058943;0.17436293;0.1858101;0.98692513
0.081153616;0.24473414;0.24084906;0.98722923
0.028468544;0.30995673;0.28236073;0.98701024
0.063147523;0.32214168;0.29556555;0.98567295
0.26211217;0.3157137;0.29345369;0.98270857
0.4994981;0.29108652;0.27596673;0.97712898
0.61742198;0.21288155;0.20835891;0.97317529
0.66558272;0.13543135;0.14015806;0.96897221
0.72695923;0.064884901;0.07968501;0.96305788
0.78432113;0.013501415;0.06697984;0.95664918
0.82867098;0.017048325;0.023389366;0.94651216
0.86062032;0;0;0.9342351
0.87677085;0;0;0.92506522
0.88289851;0;0;0.9125638
0.88654214;0;0;0.89660019
0.88522345;0;0;0.87773168
0.88366628;0;0;0.8567636
0.88871878;0;0;0.83399951
0.90133166;0;0;0.82288009
0.9198029;0;0;0.8092168
0.93565696;0;0.000286918;0.79376751
0.94734722;0.022086032;0.071100131;0.78930426
0.95319855;0.098990597;0.10591632;0.78420931
0.94950986;0.056929078;0.05312518;0.77743602
0.94122577;0.098970473;0.095381737;0.78331989
0.93479991;0.14450812;0.14195888;0.78869522
0.93219841;0.18341006;0.18568102;0.79348427
0.89608377;0.26374477;0.26160175;0.81059498
0.78201061;0.3349849;0.32662058;0.8232851
0.65564358;0.3854979;0.37649471;0.83407128
0.61161816;0.2887049;0.29820922;0.83938122
0.57373583;0.1910392;0.21396017;0.8378222
0.49850786;0.098448634;0.13484034;0.83075488
0.40688592;0.038986847;0.15073307;0.81672621
0.31374356;0.052902602;0.06479843;0.79886103
0.23775241;0;0;0.77674896
0.22017525;0;0;0.75649124
0.23417047;0;0;0.73587424
0.2397549;0;0;0.71512413
0.24095362;0;0;0.70338529
0.2326863;0;0;0.69153029
0.20013393;0;0;0.67907703
0.16653925;0;0;0.66625977
0.15522493;0;0;0.65327221
0.15228184;0;0.049810044;0.64012271
0.14451586;0.015886499;0.28685266;0.62897152
0.13488446;0.2153078;0.57185197;0.6177364
0.14873558;0.41216743;0.67355835;0.60644692
0.1808268;0.53521538;0.58958864;0.59536278
0.21630476;0.58712131;0.58109796;0.5844028
0.25485229;0.66065496;0.58141023;0.57361221
0.29390854;0.576967;0.51585054;0.56996667
0.3231467;0.45481712;0.42999467;0.56632519
0.36858901;0.3195613;0.32108432;0.56266546
0.3903546;0.24715969;0.25929594;0.5623399
0.3740634;0.16997071;0.19188698;0.56203306
0.35272041;0.092102759;0.12650275;0.56172055
0.33696762;0.027042514;0.1198688;0.56632483
0.32926047;0.032504048;0.047727026;0.57013756
0.30053395;0;0;0.5734868
0.27532262;0;0;0.56036675
0.25685146;0;0;0.54257399
0.24671298;0;0;0.52850276
0.24669082;0;0;0.52389687
0.24812065;0;0;0.51485658
0.24839427;0;0;0.50795293
0.26195967;0;0;0.51520729
0.27902979;0;0;0.52248544
0.2813381;0;0.023931285;0.53000528
0.30377299;0.014691564;0.22870782;0.54520446
0.34461346;0.19424799;0.42252496;0.56035066
0.37597129;0.34454209;0.46137443;0.57549083
0.40025339;0.48672882;0.54960847;0.60511225
0.44089702;0.59579355;0.61732346;0.63713276
0.47526842;0.6759873;0.67997456;0.66952926
0.50019634;0.71160525;0.69332743;0.69227558
0.52429259;0.70408708;0.70378101;0.71592474
0.58417773;0.6537618;0.71581519;0.73621291
0.65186495;0.57738292;0.75845611;0.75610101
0.69702083;0.44671941;0.802369;0.7789883
0.72147262;0.25874582;0.81157577;0.79205793
0.72962415;0.041100834;0.58815908;0.82342732
0.73167938;0.035507578;0.23293984;0.86000645
0.68595558;0;0;0.8741585
0.6407094;0;0;0.88451391
0.62353897;0;0;0.89347178
0.64993888;0;0;0.89845669
0.68086028;0;0;0.91210413
0.69948643;0;0;0.91774106
0.6706509;0;0;0.92114317
0.6114462;0;0;0.92170405
0.56459188;0;0;0.92152166
0.54203033;0;0.025063071;0.9204514
0.49545994;0.010508582;0.25331247;0.91899711
0.41916758;0.1885633;0.43599385;0.91749823
0.39251781;0.33052564;0.4460814;0.91624546
0.40430281;0.48124388;0.54752123;0.91797298
0.41256112;0.60639882;0.61395097;0.91948998
0.42854795;0.70307022;0.64762008;0.92101198
0.43255642;0.78615189;0.70528519;0.91886127
0.42294806;0.82266521;0.76433963;0.91622186
0.36033502;0.80369139;0.8393839;0.91348433
0.27656114;0.68452209;0.87106168;0.91374338
